cveid,pub_time,vul_level,source,status,fixed_version,binary,architecture,vul_name,score,vul_category,description,cve_description,utsa_id
CVE-2020-10957,2020-05-18,high,dovecot,fixed,1:2.3.4.1-5+deb10u6,"['dovecot-auth-lua', 'dovecot-core', 'dovecot-dev', 'dovecot-gssapi', 'dovecot-imapd', 'dovecot-ldap', 'dovecot-lmtpd', 'dovecot-lucene', 'dovecot-managesieved', 'dovecot-mysql', 'dovecot-pgsql', 'dovecot-pop3d', 'dovecot-sieve', 'dovecot-solr', 'dovecot-sqlite', 'dovecot-submissiond']","X86,MIPS,ARM",UnionTech OS Dovecot拒绝服务漏洞,7.5,空指针解引用,"Dovecot是一款开源的基于类Linux/UNIX系统的IMAP和POP3邮件服务器。
Dovecot 2.3.0至2.3.10版本（2.3.10.1版本已修复）存在拒绝服务漏洞。远程攻击者可借助畸形的NOOP命令利用该漏洞使Submission-login服务保持关闭最终导致拒绝服务。","In Dovecot before 2.3.10.1, unauthenticated sending of malformed parameters to a NOOP command causes a NULL Pointer Dereference and crash in submission-login, submission, or lmtp.",UTSA-2023-000765
CVE-2020-8151,2020-05-12,high,rails,unaffected,,"['rails', 'ruby-actioncable', 'ruby-actionmailer', 'ruby-actionpack', 'ruby-actionview', 'ruby-activejob', 'ruby-activemodel', 'ruby-activerecord', 'ruby-activestorage', 'ruby-activesupport', 'ruby-rails', 'ruby-railties']","X86,MIPS,ARM",,7.5,信息暴露,,There is a possible information disclosure issue in Active Resource <v5.1.1 that could allow an attacker to create specially crafted requests to access data in an unexpected way and possibly leak information.,
CVE-2020-12825,2020-05-12,high,libcroco,fixed,0.6.12.2-deepin1,"['libcroco-tools', 'libcroco3', 'libcroco3-dev']","X86,MIPS,ARM",UnionTech OS libcroco 缓冲区错误漏洞,7.1,未经控制的递归,"libcroco是一个CSS2解析库。 
libcroco 0.6.13及之前版本中的cr-parser.c文件的cr_parser_parse_any_core存在安全漏洞。攻击者可利用该漏洞造成拒绝服务（栈消耗）。","libcroco through 0.6.13 has excessive recursion in cr_parser_parse_any_core in cr-parser.c, leading to stack consumption.",UTSA-2022-001074
CVE-2020-11058,2020-05-12,low,freerdp2,unaffected,,"['freerdp2-dev', 'freerdp2-shadow-x11', 'freerdp2-wayland', 'freerdp2-x11', 'libfreerdp-client2-2', 'libfreerdp-server2-2', 'libfreerdp-shadow-subsystem2-2', 'libfreerdp-shadow2-2', 'libfreerdp2-2', 'libuwac0-0', 'libuwac0-dev', 'libwinpr-tools2-2', 'libwinpr2-2', 'libwinpr2-dev', 'winpr-utils']","X86,MIPS,ARM",,2.2,内存缓冲区边界内操作的限制不恰当,,"In FreeRDP after 1.1 and before 2.0.0, a stream out-of-bounds seek in rdp_read_font_capability_set could lead to a later out-of-bounds read. As a result, a manipulated client or server might force a disconnect due to an invalid data read. This has been fixed in 2.0.0.",
CVE-2020-11049,2020-05-07,low,freerdp2,unaffected,,"['freerdp2-dev', 'freerdp2-shadow-x11', 'freerdp2-wayland', 'freerdp2-x11', 'libfreerdp-client2-2', 'libfreerdp-server2-2', 'libfreerdp-shadow-subsystem2-2', 'libfreerdp-shadow2-2', 'libfreerdp2-2', 'libuwac0-0', 'libuwac0-dev', 'libwinpr-tools2-2', 'libwinpr2-2', 'libwinpr2-dev', 'winpr-utils']","X86,MIPS,ARM",,2.2,跨界内存读,,"In FreeRDP after 1.1 and before 2.0.0, there is an out-of-bound read of client memory that is then passed on to the protocol parser. This has been patched in 2.0.0.",
CVE-2020-11042,2020-05-07,medium,freerdp2,unaffected,,"['freerdp2-dev', 'freerdp2-shadow-x11', 'freerdp2-wayland', 'freerdp2-x11', 'libfreerdp-client2-2', 'libfreerdp-server2-2', 'libfreerdp-shadow-subsystem2-2', 'libfreerdp-shadow2-2', 'libfreerdp2-2', 'libuwac0-0', 'libuwac0-dev', 'libwinpr-tools2-2', 'libwinpr2-2', 'libwinpr2-dev', 'winpr-utils']","X86,MIPS,ARM",,5.9,跨界内存读,,"In FreeRDP greater than 1.1 and before 2.0.0, there is an out-of-bounds read in update_read_icon_info. It allows reading a attacker-defined amount of client memory (32bit unsigned -> 4GB) to an intermediate buffer. This can be used to crash the client or store information for later retrieval. This has been patched in 2.0.0.",
CVE-2020-12108,2020-05-06,medium,mailman,fixed,1:2.1.29.5-deepin1,['mailman'],"X86,MIPS,ARM",UnionTech OS GNU Mailman 注入漏洞,6.5,输出中的特殊元素转义处理不恰当（注入）,"GNU Mailman是GNU计划的一套免费的用于管理电子邮件讨论和电子邮件列表的软件。该软件可与Web项目集成，使用户方便管理邮件订阅帐号，并提供内置归档、自动转发处理、内容过滤和反垃圾过滤器等功能。 
GNU Mailman 2.1.31之前版本中的/options/mailman存在安全漏洞。攻击者可利用该漏洞注入任意内容。",/options/mailman in GNU Mailman before 2.1.31 allows Arbitrary Content Injection.,UTSA-2022-000973
CVE-2020-12641,2020-05-04,critical,roundcube,fixed,1.3.10+dfsg.1-1~deb10u1,"['roundcube', 'roundcube-core', 'roundcube-mysql', 'roundcube-pgsql', 'roundcube-plugins', 'roundcube-sqlite3']","X86,MIPS,ARM",UnionTech OS Roundcube Webmail 参数注入漏洞,9.8,参数注入或修改,"Roundcube Webmail是一款基于浏览器的开源IMAP客户端，它支持地址薄管理、信息搜索、拼写检查等。
Roundcube Webmail 1.4.4之前版本中的rcube_image.php文件存在参数注入漏洞。攻击者可借助shell元字符利用该漏洞执行任意代码。",rcube_image.php in Roundcube Webmail before 1.4.4 allows attackers to execute arbitrary code via shell metacharacters in a configuration setting for im_convert_path or im_identify_path.,UTSA-2022-001260
CVE-2020-12640,2020-05-04,critical,roundcube,fixed,1.3.10+dfsg.1-1~deb10u1,"['roundcube', 'roundcube-core', 'roundcube-mysql', 'roundcube-pgsql', 'roundcube-plugins', 'roundcube-sqlite3']","X86,MIPS,ARM",UnionTech OS Roundcube Webmail 路径遍历漏洞,9.8,对路径名的限制不恰当（路径遍历）,"Roundcube Webmail是一款基于浏览器的开源IMAP客户端，它支持地址薄管理、信息搜索、拼写检查等。 
Roundcube Webmail 1.4.4之前版本中的rcube_plugin_api.php文件存在安全漏洞。攻击者可利用该漏洞包含本地文件并执行代码。",Roundcube Webmail before 1.4.4 allows attackers to include local files and execute code via directory traversal in a plugin name to rcube_plugin_api.php.,UTSA-2022-001261
CVE-2020-10717,2020-05-04,medium,qemu,unaffected,,"['qemu', 'qemu-block-extra', 'qemu-guest-agent', 'qemu-kvm', 'qemu-system', 'qemu-system-arm', 'qemu-system-common', 'qemu-system-data', 'qemu-system-gui', 'qemu-system-mips', 'qemu-system-misc', 'qemu-system-ppc', 'qemu-system-sparc', 'qemu-system-x86', 'qemu-user', 'qemu-user-binfmt', 'qemu-user-static', 'qemu-utils']","X86,MIPS,ARM",,6.5,未加控制的资源消耗（资源穷尽）,,"A potential DoS flaw was found in the virtio-fs shared file system daemon (virtiofsd) implementation of the QEMU version >= v5.0. Virtio-fs is meant to share a host file system directory with a guest via virtio-fs device. If the guest opens the maximum number of file descriptors under the shared directory, a denial of service may occur. This flaw allows a guest user/process to cause this denial of service on the host.",
CVE-2020-10187,2020-05-04,high,ruby-doorkeeper,unaffected,,['ruby-doorkeeper'],"X86,MIPS,ARM",,7.5,信息暴露,,"Doorkeeper version 5.0.0 and later contains an information disclosure vulnerability that allows an attacker to retrieve the client secret only intended for the OAuth application owner. After authorizing the application and allowing access, the attacker simply needs to request the list of their authorized applications in a JSON format (usually GET /oauth/authorized_applications.json). An application is vulnerable if the authorized applications controller is enabled.",
CVE-2020-12626,2020-05-03,medium,roundcube,fixed,1.3.10+dfsg.1-1~deb10u1,"['roundcube', 'roundcube-core', 'roundcube-mysql', 'roundcube-pgsql', 'roundcube-plugins', 'roundcube-sqlite3']","X86,MIPS,ARM",UnionTech OS Roundcube Webmail 跨站请求伪造漏洞,6.5,跨站请求伪造（CSRF）,"Roundcube Webmail是一款基于浏览器的开源IMAP客户端，它支持地址薄管理、信息搜索、拼写检查等。
Roundcube Webmail 1.4.4之前版本存在跨站请求伪造漏洞。该漏洞源于WEB应用未正确处理和清理请求。攻击者可利用该漏洞强制注销已认证的用户、或执行任意代码。",An issue was discovered in Roundcube Webmail before 1.4.4. A CSRF attack can cause an authenticated user to be logged out because POST was not considered.,UTSA-2022-001262
CVE-2020-12625,2020-05-03,medium,roundcube,fixed,1.3.10+dfsg.1-1~deb10u1,"['roundcube', 'roundcube-core', 'roundcube-mysql', 'roundcube-pgsql', 'roundcube-plugins', 'roundcube-sqlite3']","X86,MIPS,ARM",UnionTech OS Roundcube Webmail 跨站脚本执行漏洞,6.1,在Web页面生成时对输入的转义处理不恰当（跨站脚本）,"Roundcube Webmail是一款基于浏览器的开源IMAP客户端，它支持地址薄管理、信息搜索、拼写检查等。
Roundcube Webmail 1.4.4之前版本中的rcube_washtml.php文件存在跨站脚本执行漏洞。该漏洞源于JavaScript代码可能出现在HTML消息的CDATA中。攻击者可利用该漏洞执行任意代码。",An issue was discovered in Roundcube Webmail before 1.4.4. There is a cross-site scripting (XSS) vulnerability in rcube_washtml.php because JavaScript code can occur in the CDATA of an HTML message.,UTSA-2022-001263
CVE-2020-11030,2020-04-30,medium,wordpress,unaffected,,"['wordpress', 'wordpress-l10n', 'wordpress-theme-twentynineteen', 'wordpress-theme-twentyseventeen', 'wordpress-theme-twentysixteen']","X86,MIPS,ARM",,5.4,在Web页面生成时对输入的转义处理不恰当（跨站脚本）,,"In affected versions of WordPress, a special payload can be crafted that can lead to scripts getting executed within the search block of the block editor. This requires an authenticated user with the ability to add content. This has been patched in version 5.4.1, along with all the previously affected versions via a minor release (5.3.3, 5.2.6, 5.1.5, 5.0.9, 4.9.14, 4.8.13, 4.7.17, 4.6.18, 4.5.21, 4.4.22, 4.3.23, 4.2.27, 4.1.30, 4.0.30, 3.9.31, 3.8.33, 3.7.33).",
CVE-2020-11869,2020-04-27,low,qemu,unaffected,,"['qemu', 'qemu-block-extra', 'qemu-guest-agent', 'qemu-kvm', 'qemu-system', 'qemu-system-arm', 'qemu-system-common', 'qemu-system-data', 'qemu-system-gui', 'qemu-system-mips', 'qemu-system-misc', 'qemu-system-ppc', 'qemu-system-sparc', 'qemu-system-x86', 'qemu-user', 'qemu-user-binfmt', 'qemu-user-static', 'qemu-utils']","X86,MIPS,ARM",,3.3,整数溢出或超界折返,,"An integer overflow was found in QEMU 4.0.1 through 4.2.0 in the way it implemented ATI VGA emulation. This flaw occurs in the ati_2d_blt() routine in hw/display/ati-2d.c while handling MMIO write operations through the ati_mm_write() callback. A malicious guest could abuse this flaw to crash the QEMU process, resulting in a denial of service.",
CVE-2020-12267,2020-04-26,critical,qtbase-opensource-src,unaffected,,"['libqt5concurrent5', 'libqt5core5a', 'libqt5dbus5', 'libqt5gui5', 'libqt5network5', 'libqt5opengl5', 'libqt5opengl5-dev', 'libqt5printsupport5', 'libqt5sql5', 'libqt5sql5-ibase', 'libqt5sql5-mysql', 'libqt5sql5-odbc', 'libqt5sql5-psql', 'libqt5sql5-sqlite', 'libqt5sql5-tds', 'libqt5test5', 'libqt5widgets5', 'libqt5xml5', 'qt5-default', 'qt5-flatpak-platformtheme', 'qt5-gtk-platformtheme', 'qt5-qmake', 'qt5-qmake-bin', 'qtbase5-dev', 'qtbase5-dev-tools', 'qtbase5-doc', 'qtbase5-doc-html', 'qtbase5-examples', 'qtbase5-private-dev']","X86,MIPS,ARM",,9.8,释放后使用,,setMarkdown in Qt before 5.14.2 has a use-after-free related to QTextMarkdownImporter::insertBlock.,
CVE-2020-6828,2020-04-24,high,firefox-esr,unaffected,,"['firefox-esr', 'firefox-esr-l10n-ach', 'firefox-esr-l10n-af', 'firefox-esr-l10n-all', 'firefox-esr-l10n-an', 'firefox-esr-l10n-ar', 'firefox-esr-l10n-ast', 'firefox-esr-l10n-az', 'firefox-esr-l10n-be', 'firefox-esr-l10n-bg', 'firefox-esr-l10n-bn', 'firefox-esr-l10n-br', 'firefox-esr-l10n-bs', 'firefox-esr-l10n-ca', 'firefox-esr-l10n-cak', 'firefox-esr-l10n-cs', 'firefox-esr-l10n-cy', 'firefox-esr-l10n-da', 'firefox-esr-l10n-de', 'firefox-esr-l10n-dsb', 'firefox-esr-l10n-el', 'firefox-esr-l10n-en-ca', 'firefox-esr-l10n-en-gb', 'firefox-esr-l10n-eo', 'iceweasel', 'iceweasel-l10n-ach', 'iceweasel-l10n-af', 'iceweasel-l10n-all', 'iceweasel-l10n-an', 'iceweasel-l10n-ar', 'iceweasel-l10n-ast', 'iceweasel-l10n-az', 'iceweasel-l10n-be', 'iceweasel-l10n-bg', 'iceweasel-l10n-bn', 'iceweasel-l10n-br', 'iceweasel-l10n-bs', 'iceweasel-l10n-ca', 'iceweasel-l10n-cak', 'iceweasel-l10n-cs', 'iceweasel-l10n-cy', 'iceweasel-l10n-da', 'iceweasel-l10n-de', 'iceweasel-l10n-dsb', 'iceweasel-l10n-el', 'iceweasel-l10n-en-ca', 'iceweasel-l10n-en-gb', 'iceweasel-l10n-eo']","X86,MIPS,ARM",,7.5,内存缓冲区边界内操作的限制不恰当,,A malicious Android application could craft an Intent that would have been processed by Firefox for Android and potentially result in a file overwrite in the user's profile directory. One exploitation vector for this would be to supply a user.js file providing arbitrary malicious preference values. Control of arbitrary preferences can lead to sufficient compromise such that it is generally equivalent to arbitrary code execution.<br> *Note: This issue only affects Firefox for Android. Other operating systems are unaffected.*. This vulnerability affects Firefox ESR < 68.7.,
CVE-2020-6827,2020-04-24,medium,firefox-esr,unaffected,,"['firefox-esr', 'firefox-esr-l10n-ach', 'firefox-esr-l10n-af', 'firefox-esr-l10n-all', 'firefox-esr-l10n-an', 'firefox-esr-l10n-ar', 'firefox-esr-l10n-ast', 'firefox-esr-l10n-az', 'firefox-esr-l10n-be', 'firefox-esr-l10n-bg', 'firefox-esr-l10n-bn', 'firefox-esr-l10n-br', 'firefox-esr-l10n-bs', 'firefox-esr-l10n-ca', 'firefox-esr-l10n-cak', 'firefox-esr-l10n-cs', 'firefox-esr-l10n-cy', 'firefox-esr-l10n-da', 'firefox-esr-l10n-de', 'firefox-esr-l10n-dsb', 'firefox-esr-l10n-el', 'firefox-esr-l10n-en-ca', 'firefox-esr-l10n-en-gb', 'firefox-esr-l10n-eo', 'iceweasel', 'iceweasel-l10n-ach', 'iceweasel-l10n-af', 'iceweasel-l10n-all', 'iceweasel-l10n-an', 'iceweasel-l10n-ar', 'iceweasel-l10n-ast', 'iceweasel-l10n-az', 'iceweasel-l10n-be', 'iceweasel-l10n-bg', 'iceweasel-l10n-bn', 'iceweasel-l10n-br', 'iceweasel-l10n-bs', 'iceweasel-l10n-ca', 'iceweasel-l10n-cak', 'iceweasel-l10n-cs', 'iceweasel-l10n-cy', 'iceweasel-l10n-da', 'iceweasel-l10n-de', 'iceweasel-l10n-dsb', 'iceweasel-l10n-el', 'iceweasel-l10n-en-ca', 'iceweasel-l10n-en-gb', 'iceweasel-l10n-eo']","X86,MIPS,ARM",,4.7,不当限制渲染UI层或帧,,"When following a link that opened an intent://-schemed URL, causing a custom tab to be opened, Firefox for Android could be tricked into displaying the incorrect URI. <br> *Note: This issue only affects Firefox for Android. Other operating systems are unaffected.*. This vulnerability affects Firefox ESR < 68.7.",
CVE-2020-11945,2020-04-23,critical,squid,fixed,4.6-1+deb10u2,"['squid', 'squid-cgi', 'squid-common', 'squid-purge', 'squid3', 'squidclient']","X86,MIPS,ARM",UnionTech OS Squid 输入验证错误漏洞,9.8,整数溢出或超界折返,"Squid是一套代理服务器和Web缓存服务器软件。该软件提供缓存万维网、过滤流量、代理上网等功能。 
Squid 5.0.2之前版本中存在安全漏洞。攻击者可通过嗅探用于身份验证的Nonce并进行重播利用该漏洞访问被限制的资源或可能执行代码。",An issue was discovered in Squid before 5.0.2. A remote attacker can replay a sniffed Digest Authentication nonce to gain access to resources that are otherwise forbidden. This occurs because the attacker can overflow the nonce reference counter (a short integer). Remote code execution may occur if the pooled token credentials are freed (instead of replayed as valid credentials).,UTSA-2023-001816
CVE-2019-12524,2020-04-15,critical,squid,fixed,4.6-1+deb10u2,"['squid', 'squid-cgi', 'squid-common', 'squid-purge', 'squid3', 'squidclient']","X86,MIPS,ARM",UnionTech OS Squid 访问控制错误漏洞,9.8,关键功能的认证机制缺失,"Squid是一套代理服务器和Web缓存服务器软件。该软件提供缓存万维网、过滤流量、代理上网等功能。 
Squid 4.7及之前版本中存在安全漏洞。攻击者可利用该漏洞绕过url_regex检查，获取被限制资源的访问权限。","An issue was discovered in Squid through 4.7. When handling requests from users, Squid checks its rules to see if the request should be denied. Squid by default comes with rules to block access to the Cache Manager, which serves detailed server information meant for the maintainer. This rule is implemented via url_regex. The handler for url_regex rules URL decodes an incoming request. This allows an attacker to encode their URL to bypass the url_regex check, and gain access to the blocked resource.",UTSA-2023-001817
CVE-2019-12521,2020-04-15,medium,squid,fixed,4.6-1+deb10u2,"['squid', 'squid-cgi', 'squid-common', 'squid-purge', 'squid3', 'squidclient']","X86,MIPS,ARM",UnionTech OS Squid 缓冲区错误漏洞,5.9,跨界内存写,"Squid是一套代理服务器和Web缓存服务器软件。该软件提供缓存万维网、过滤流量、代理上网等功能。 
Squid 4.7及之前版本中存在安全漏洞。攻击者可利用该漏洞造成拒绝服务。","An issue was discovered in Squid through 4.7. When Squid is parsing ESI, it keeps the ESI elements in ESIContext. ESIContext contains a buffer for holding a stack of ESIElements. When a new ESIElement is parsed, it is added via addStackElement. addStackElement has a check for the number of elements in this buffer, but it's off by 1, leading to a Heap Overflow of 1 element. The overflow is within the same structure so it can't affect adjacent memory blocks, and thus just leads to a crash while processing.",UTSA-2023-001818
CVE-2019-12520,2020-04-15,high,squid,fixed,4.6-1+deb10u2,"['squid', 'squid-cgi', 'squid-common', 'squid-purge', 'squid3', 'squidclient']","X86,MIPS,ARM",UnionTech OS Squid 输入验证错误漏洞,7.5,输入验证不恰当,"Squid是一套代理服务器和Web缓存服务器软件。该软件提供缓存万维网、过滤流量、代理上网等功能。 
Squid 4.7及之前版本中存在安全漏洞。攻击者可借助特制请求利用该漏洞访问之前无法访问的代码路径。","An issue was discovered in Squid through 4.7 and 5. When receiving a request, Squid checks its cache to see if it can serve up a response. It does this by making a MD5 hash of the absolute URL of the request. If found, it servers the request. The absolute URL can include the decoded UserInfo (username and password) for certain protocols. This decoded info is prepended to the domain. This allows an attacker to provide a username that has special characters to delimit the domain, and treat the rest of the URL as a path or query string. An attacker could first make a request to their domain using an encoded username, then when a request for the target domain comes in that decodes to the exact URL, it will serve the attacker's HTML instead of the real HTML. On Squid servers that also act as reverse proxies, this allows an attacker to gain access to features that only reverse proxies can use, such as ESI.",UTSA-2023-001819
