cveid,pub_time,vul_level,source,status,fixed_version,binary,architecture,vul_name,score,vul_category,description,cve_description,utsa_id
CVE-2019-16935,2019-09-27,medium,python3.7,fixed,3.7.3-2+deb10u1,"['idle-python3.7', 'libpython3.7', 'libpython3.7-dbg', 'libpython3.7-dev', 'libpython3.7-minimal', 'libpython3.7-stdlib', 'libpython3.7-testsuite', 'python3.7', 'python3.7-dbg', 'python3.7-dev', 'python3.7-doc', 'python3.7-examples', 'python3.7-minimal', 'python3.7-venv']","X86,MIPS,ARM",UnionTech OS Python 跨站脚本漏洞,6.1,在Web页面生成时对输入的转义处理不恰当（跨站脚本）,"Python是Python软件基金会的一套开源的、面向对象的程序设计语言。该语言具有可扩展、支持模块和包、支持多种平台等特点。documentation XML-RPC server是其中的一个XML-RPC（远程过程调用的分布式计算协议）服务器。 
Python 2.7.16及之前版本、3.x版本至3.6.9版本和3.7.x版本至3.7.4版本中的documentation XML-RPC服务器存在跨站脚本漏洞。该漏洞源于WEB应用缺少对客户端数据的正确验证。攻击者可利用该漏洞执行客户端代码。","The documentation XML-RPC server in Python through 2.7.16, 3.x through 3.6.9, and 3.7.x through 3.7.4 has XSS via the server_title field. This occurs in Lib/DocXMLRPCServer.py in Python 2.x, and in Lib/xmlrpc/server.py in Python 3.x. If set_server_title is called with untrusted input, arbitrary JavaScript can be delivered to clients that visit the http URL for this server.",UTSA-2023-003650
CVE-2019-10097,2019-09-26,high,apache2,fixed,2.4.38-3+deb10u4,"['apache2', 'apache2-bin', 'apache2-data', 'apache2-dev', 'apache2-doc', 'apache2-ssl-dev', 'apache2-suexec-custom', 'apache2-suexec-pristine', 'apache2-utils', 'libapache2-mod-md', 'libapache2-mod-proxy-uwsgi']","X86,MIPS,ARM",UnionTech OS Apache HTTP Server 代码问题漏洞,7.2,空指针解引用,"Apache HTTP Server是美国阿帕奇软件（Apache Software）基金会的一款开源网页服务器。该服务器具有快速、可靠且可通过简单的API进行扩充的特点。 
Apache HTTP Server 2.4.32版本至2.4.39版本中存在代码问题漏洞。远程攻击者通过发送特制PROXY标头利用该漏洞导致拒绝服务。","In Apache HTTP Server 2.4.32-2.4.39, when mod_remoteip was configured to use a trusted intermediary proxy server using the ""PROXY"" protocol, a specially crafted PROXY header could trigger a stack buffer overflow or NULL pointer deference. This vulnerability could only be triggered by a trusted proxy and not by untrusted HTTP clients.",UTSA-2023-001764
CVE-2019-10092,2019-09-26,medium,apache2,fixed,2.4.38-3+deb10u4,"['apache2', 'apache2-bin', 'apache2-data', 'apache2-dev', 'apache2-doc', 'apache2-ssl-dev', 'apache2-suexec-custom', 'apache2-suexec-pristine', 'apache2-utils', 'libapache2-mod-md', 'libapache2-mod-proxy-uwsgi']","X86,MIPS,ARM",UnionTech OS Apache httpd 跨站脚本漏洞,6.1,在Web页面生成时对输入的转义处理不恰当（跨站脚本）,"Apache httpd是美国阿帕奇（Apache）软件基金会的一款专为现代操作系统开发和维护的开源HTTP服务器。 
Apache httpd中的mod_proxy错误页面存在跨站脚本漏洞。该漏洞源于WEB应用缺少对客户端数据的正确验证。攻击者可利用该漏洞执行客户端代码。以下产品及版本受到影响：Apache httpd 2.4.39版本，2.4.38版本，2.4.37版本，2.4.35版本，2.4.34版本，2.4.33版本，2.4.30版本，2.4.29版本，2.4.28版本，2.4.27版本，2.4.26版本，2.4.25版本，2.4.23版本，2.4.20版本，2.4.18版本，2.4.17版本，2.4.16版本，2.4.12版本，2.4.10版本，2.4.9版本，2.4.7版本，2.4.6版本，2.4.4版本，2.4.3版本，2.4.2版本，2.4.1版本，2.4.0版本。","In Apache HTTP Server 2.4.0-2.4.39, a limited cross-site scripting issue was reported affecting the mod_proxy error page. An attacker could cause the link on the error page to be malformed and instead point to a page of their choice. This would only be exploitable where a server was set up with proxying enabled but was misconfigured in such a way that the Proxy Error page was displayed.",UTSA-2023-001765
CVE-2019-10082,2019-09-26,critical,apache2,fixed,2.4.38-3+deb10u4,"['apache2', 'apache2-bin', 'apache2-data', 'apache2-dev', 'apache2-doc', 'apache2-ssl-dev', 'apache2-suexec-custom', 'apache2-suexec-pristine', 'apache2-utils', 'libapache2-mod-md', 'libapache2-mod-proxy-uwsgi']","X86,MIPS,ARM",UnionTech OS Apache HTTP Server 资源管理错误漏洞,9.1,释放后使用,"Apache HTTP Server是美国阿帕奇软件（Apache Software）基金会的一款开源网页服务器。该服务器具有快速、可靠且可通过简单的API进行扩充的特点。 
Apache HTTP Server 2.4.18版本至2.4.39版本中的h2连接关闭过程存在资源管理错误漏洞。该漏洞源于网络系统或产品对系统资源（如内存、磁盘空间、文件等）的管理不当。","In Apache HTTP Server 2.4.18-2.4.39, using fuzzed network input, the http/2 session handling could be made to read memory after being freed, during connection shutdown.",UTSA-2023-001766
CVE-2019-10098,2019-09-25,medium,apache2,fixed,2.4.38-3+deb10u4,"['apache2', 'apache2-bin', 'apache2-data', 'apache2-dev', 'apache2-doc', 'apache2-ssl-dev', 'apache2-suexec-custom', 'apache2-suexec-pristine', 'apache2-utils', 'libapache2-mod-md', 'libapache2-mod-proxy-uwsgi']","X86,MIPS,ARM",UnionTech OS Apache HTTP Server 输入验证错误漏洞,6.1,指向未可信站点的URL重定向（开放重定向）,"Apache HTTP Server是美国阿帕奇（Apache）基金会的一款开源网页服务器。该服务器具有快速、可靠且可通过简单的API进行扩充的特点。 
Apache HTTP Server 2.4.0至2.4.39版本中存在输入验证错误漏洞。该漏洞源于网络系统或产品未对输入的数据进行正确的验证。","In Apache HTTP server 2.4.0 to 2.4.39, Redirects configured with mod_rewrite that were intended to be self-referential might be fooled by encoded newlines and redirect instead to an unexpected URL within the request URL.",UTSA-2023-001767
CVE-2019-16056,2019-09-06,high,python3.7,fixed,3.7.3-2+deb10u1,"['idle-python3.7', 'libpython3.7', 'libpython3.7-dbg', 'libpython3.7-dev', 'libpython3.7-minimal', 'libpython3.7-stdlib', 'libpython3.7-testsuite', 'python3.7', 'python3.7-dbg', 'python3.7-dev', 'python3.7-doc', 'python3.7-examples', 'python3.7-minimal', 'python3.7-venv']","X86,MIPS,ARM",UnionTech OS Python email.utils.parseaddr安全漏洞,7.5,,"Python是一套开源的、面向对象的程序设计语言。

Python在邮件模块处理带有多个@字符的邮件地址中存在安全漏洞，攻击者可利用该漏洞使应用程序接收本应拒绝的邮件地址。","An issue was discovered in Python through 2.7.16, 3.x through 3.5.7, 3.6.x through 3.6.9, and 3.7.x through 3.7.4. The email module wrongly parses email addresses that contain multiple @ characters. An application that uses the email module and implements some kind of checks on the From/To headers of a message could be tricked into accepting an email address that should be denied. An attack may be the same as in CVE-2019-11340; however, this CVE applies to Python more generally.",UTSA-2023-003651
CVE-2019-10197,2019-09-03,critical,samba,fixed,2:4.9.5.7-1+eagle,"['ctdb', 'libnss-winbind', 'libpam-winbind', 'libparse-pidl-perl', 'libsmbclient', 'libsmbclient-dev', 'libwbclient-dev', 'libwbclient0', 'python-samba', 'registry-tools', 'samba', 'samba-common', 'samba-common-bin', 'samba-dev', 'samba-dsdb-modules', 'samba-libs', 'samba-testsuite', 'samba-vfs-modules', 'smbclient', 'winbind']","X86,MIPS,ARM",UnionTech OS Samba 路径遍历漏洞,9.1,对路径名的限制不恰当（路径遍历）,"Samba是Samba团队的一套可使UNIX系列的操作系统与微软Windows操作系统的SMB/CIFS网络协议做连结的自由软件。该软件支持共享打印机、互相传输资料文件等。 
Samba 4.9.13之前的4.9.x版本、4.10.8之前的4.10.x版本和4.11.0rc3之前的4.11.x版本中存在安全漏洞。攻击者可利用该漏洞访问共享目录之外的内容。","A flaw was found in samba versions 4.9.x up to 4.9.13, samba 4.10.x up to 4.10.8 and samba 4.11.x up to 4.11.0rc3, when certain parameters were set in the samba configuration file. An unauthenticated attacker could use this flaw to escape the shared directory and access the contents of directories outside the share.",UTSA-2023-000819
CVE-2019-10081,2019-08-15,high,apache2,fixed,2.4.38-3+deb10u4,"['apache2', 'apache2-bin', 'apache2-data', 'apache2-dev', 'apache2-doc', 'apache2-ssl-dev', 'apache2-suexec-custom', 'apache2-suexec-pristine', 'apache2-utils', 'libapache2-mod-md', 'libapache2-mod-proxy-uwsgi']","X86,MIPS,ARM",UnionTech OS Apache httpd 缓冲区错误漏洞,7.5,跨界内存写,"Apache httpd是美国阿帕奇（Apache）软件基金会的一款专为现代操作系统开发和维护的开源HTTP服务器。 
Apache httpd中存在安全漏洞。攻击者可利用该漏洞覆盖内存，造成拒绝服务（崩溃）。以下产品及版本受到影响：Apache httpd 2.4.39版本，2.4.38版本，2.4.37版本，2.4.35版本，2.4.34版本，2.4.33版本，2.4.32版本，2.4.29版本，2.4.28版本，2.4.27版本，2.4.26版本，2.4.25版本，2.4.23版本，2.4.20版本。","HTTP/2 (2.4.20 through 2.4.39) very early pushes, for example configured with ""H2PushResource"", could lead to an overwrite of memory in the pushing request's pool, leading to crashes. The memory copied is that of the configured push link header values, not data supplied by the client.",UTSA-2023-001768
CVE-2019-9517,2019-08-13,high,apache2,fixed,2.4.38-3+deb10u4,"['apache2', 'apache2-bin', 'apache2-data', 'apache2-dev', 'apache2-doc', 'apache2-ssl-dev', 'apache2-suexec-custom', 'apache2-suexec-pristine', 'apache2-utils', 'libapache2-mod-md', 'libapache2-mod-proxy-uwsgi']","X86,MIPS,ARM",,7.5,不加限制或调节的资源分配,,"Some HTTP/2 implementations are vulnerable to unconstrained interal data buffering, potentially leading to a denial of service. The attacker opens the HTTP/2 window so the peer can send without constraint; however, they leave the TCP window closed so the peer cannot actually write (many of) the bytes on the wire. The attacker then sends a stream of requests for a large response object. Depending on how the servers queue the responses, this can consume excess memory, CPU, or both.",UTSA-2023-001769
CVE-2019-14524,2019-08-02,high,schism,fixed,2:20181223.1-1+dde,['schism'],"X86,MIPS,ARM",UnionTech OS Schism Tracker 缓冲区错误漏洞,7.8,跨界内存写,"Schism Tracker是一款开源的音乐作曲工具。 
Schism Tracker 20190722及之前版本中存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。","An issue was discovered in Schism Tracker through 20190722. There is a heap-based buffer overflow via a large number of song patterns in fmt_mtm_load_song in fmt/mtm.c, a different vulnerability than CVE-2019-14465.",UTSA-2021-000085
CVE-2019-14523,2019-08-02,high,schism,fixed,2:20181223.1-1+dde,['schism'],"X86,MIPS,ARM",UnionTech OS Schism Tracker 数字错误漏洞,7.8,整数下溢（超界折返）,"Schism Tracker是一款开源的音乐作曲工具。 
Schism Tracker 20190722及之前版本中存在数字错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。",An issue was discovered in Schism Tracker through 20190722. There is an integer underflow via a large plen in fmt_okt_load_song in the Amiga Oktalyzer parser in fmt/okt.c.,UTSA-2021-000076
CVE-2019-10094,2019-08-02,high,tika,fixed,1.20.1-1+dde,['libtika-java'],"X86,MIPS,ARM",UnionTech OS Apache Tika 缓冲区溢出漏洞,7.8,不加限制或调节的资源分配,"Apache Tika是用Java编写的内容检测和分析框架，由Apache Software Foundation管理。

Apache Tika 1.7-1.21版本，RecursiveParserWrapper存在缓冲区溢出漏洞。通过构造的package/compressed文件，攻击者可利用该漏洞导致栈缓冲区溢出等。","A carefully crafted package/compressed file that, when unzipped/uncompressed yields the same file (a quine), causes a StackOverflowError in Apache Tika's RecursiveParserWrapper in versions 1.7-1.21. Apache Tika users should upgrade to 1.22 or later.",UTSA-2022-000059
CVE-2019-10088,2019-08-02,high,tika,fixed,1.20.1-1+dde,['libtika-java'],"X86,MIPS,ARM",UnionTech OS Apache Tika 拒绝服务漏洞,8.8,不加限制或调节的资源分配,"Apache Tika是用Java编写的内容检测和分析框架，由Apache Software Foundation管理。

Apache Tika 1.7-1.21版本，RecursiveParserWrapper存在安全漏洞。通过构造的或破坏的zip文件，攻击者可利用该漏洞导致拒绝服务等。",A carefully crafted or corrupt zip file can cause an OOM in Apache Tika's RecursiveParserWrapper in versions 1.7-1.21. Users should upgrade to 1.22 or later.,UTSA-2022-000052
CVE-2019-14465,2019-07-31,high,schism,fixed,2:20181223.1-1+dde,['schism'],"X86,MIPS,ARM",UnionTech OS Schism Tracker 缓冲区错误漏洞,7.8,跨界内存写,"Schism Tracker是一款开源的音乐作曲工具。 
Schism Tracker 20190722版本中的fmt/mtm.c文件的‘fmt_mtm_load_song’函数存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。",fmt_mtm_load_song in fmt/mtm.c in Schism Tracker 20190722 has a heap-based buffer overflow.,UTSA-2021-000077
CVE-2019-13568,2019-07-31,high,cimg,fixed,2.4.5.1-1+security,"['cimg-dev', 'cimg-doc', 'cimg-examples']","X86,MIPS,ARM",UnionTech OS CImg Library 缓冲区错误漏洞,8.8,跨界内存写,"CImg Library是一款用于图像处理的开源C++库。 
CImg Library 2.6.7及之前版本中的CImg.h文件的_load_bmp存在缓冲区错误漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。",CImg through 2.6.7 has a heap-based buffer overflow in _load_bmp in CImg.h because of erroneous memory allocation for a malformed BMP image.,UTSA-2021-000015
CVE-2018-16860,2019-07-31,high,samba,fixed,2:4.9.5+dfsg-5,"['ctdb', 'libnss-winbind', 'libpam-winbind', 'libparse-pidl-perl', 'libsmbclient', 'libsmbclient-dev', 'libwbclient-dev', 'libwbclient0', 'python-samba', 'registry-tools', 'samba', 'samba-common', 'samba-common-bin', 'samba-dev', 'samba-dsdb-modules', 'samba-libs', 'samba-testsuite', 'samba-vfs-modules', 'smbclient', 'winbind']","X86,MIPS,ARM",UnionTech OS Samba 安全漏洞,7.5,不恰当实现的标准安全检查,"Samba是Samba团队的一套可使UNIX系列的操作系统与微软Windows操作系统的SMB/CIFS网络协议做连结的自由软件。该软件支持共享打印机、互相传输资料文件等。 
Samba 4.8.12之前版本、4.9.8之前版本和4.10.3之前版本中存在安全漏洞。攻击者可利用该漏洞绕过安全限制，执行未授权的操作。","A flaw was found in samba's Heimdal KDC implementation, versions 4.8.x up to, excluding 4.8.12, 4.9.x up to, excluding 4.9.8 and 4.10.x up to, excluding 4.10.3, when used in AD DC mode. A man in the middle attacker could use this flaw to intercept the request to the KDC and replace the user name (principal) in the request with any desired user name (principal) that exists in the KDC effectively obtaining a ticket for that principal.",UTSA-2023-001212
CVE-2018-16860,2019-07-31,high,heimdal,fixed,7.5.0+dfsg-3,"['heimdal-clients', 'heimdal-dev', 'heimdal-docs', 'heimdal-kcm', 'heimdal-kdc', 'heimdal-multidev', 'heimdal-servers', 'libasn1-8-heimdal', 'libgssapi3-heimdal', 'libhcrypto4-heimdal', 'libhdb9-heimdal', 'libheimbase1-heimdal', 'libheimntlm0-heimdal', 'libhx509-5-heimdal', 'libkadm5clnt7-heimdal', 'libkadm5srv8-heimdal', 'libkafs0-heimdal', 'libkdc2-heimdal', 'libkrb5-26-heimdal', 'libotp0-heimdal', 'libroken18-heimdal', 'libsl0-heimdal', 'libwind0-heimdal']","X86,MIPS,ARM",UnionTech OS Samba 安全漏洞,7.5,不恰当实现的标准安全检查,"Samba是Samba团队的一套可使UNIX系列的操作系统与微软Windows操作系统的SMB/CIFS网络协议做连结的自由软件。该软件支持共享打印机、互相传输资料文件等。 
Samba 4.8.12之前版本、4.9.8之前版本和4.10.3之前版本中存在安全漏洞。攻击者可利用该漏洞绕过安全限制，执行未授权的操作。","A flaw was found in samba's Heimdal KDC implementation, versions 4.8.x up to, excluding 4.8.12, 4.9.x up to, excluding 4.9.8 and 4.10.x up to, excluding 4.10.3, when used in AD DC mode. A man in the middle attacker could use this flaw to intercept the request to the KDC and replace the user name (principal) in the request with any desired user name (principal) that exists in the KDC effectively obtaining a ticket for that principal.",UTSA-2023-001213
